EventId,event_name,event_date,fighter_1,fighter_2,winner
1195,UFC Fight Night: Tuivasa vs. Tybura,2024-03-16T20:00Z,Gerald Meerschaert,Bryan Barberena,Gerald Meerschaert
1195,UFC Fight Night: Tuivasa vs. Tybura,2024-03-16T20:00Z,Natan Levy,Mike Davis,Mike Davis
1195,UFC Fight Night: Tuivasa vs. Tybura,2024-03-16T20:00Z,Josiane Nunes,Chelsea Chandler,Chelsea Chandler
1195,UFC Fight Night: Tuivasa vs. Tybura,2024-03-16T20:00Z,Jafel Filho,Ode Osbourne,Jafel Filho
1195,UFC Fight Night: Tuivasa vs. Tybura,2024-03-16T20:00Z,Josh Culibao,Danny Silva,Danny Silva
1195,UFC Fight Night: Tuivasa vs. Tybura,2024-03-16T20:00Z,Jaqueline Amorim,Cory McKenna,Jaqueline Amorim
1195,UFC Fight Night: Tuivasa vs. Tybura,2024-03-16T20:00Z,Thiago Moises,Mitch Ramirez,Thiago Moises
1195,UFC Fight Night: Tuivasa vs. Tybura,2024-03-16T20:00Z,Charalampos Grigoriou,Chad Anheliger,Chad Anheliger
1196,UFC Fight Night: Ribas vs. Namajunas,2024-03-23T23:00Z,Amanda Ribas,Rose Namajunas,Rose Namajunas
1196,UFC Fight Night: Ribas vs. Namajunas,2024-03-23T23:00Z,Karl Williams,Justin Tafa,Karl Williams
1196,UFC Fight Night: Ribas vs. Namajunas,2024-03-23T23:00Z,Edmen Shahbazyan,AJ Dobson,Edmen Shahbazyan
1196,UFC Fight Night: Ribas vs. Namajunas,2024-03-23T23:00Z,Payton Talbott,Cameron Saaiman,Payton Talbott
1196,UFC Fight Night: Ribas vs. Namajunas,2024-03-23T23:00Z,Billy Quarantillo,Youssef Zalal,Youssef Zalal
1196,UFC Fight Night: Ribas vs. Namajunas,2024-03-23T23:00Z,Fernando Padilla,Luis Pajuelo,Fernando Padilla
1196,UFC Fight Night: Ribas vs. Namajunas,2024-03-23T23:00Z,Kurt Holobaugh,Trey Ogden,Trey Ogden
1196,UFC Fight Night: Ribas vs. Namajunas,2024-03-23T23:00Z,Ricardo Ramos,Julian Erosa,Julian Erosa
1196,UFC Fight Night: Ribas vs. Namajunas,2024-03-23T23:00Z,Miles Johns,Cody Gibson,Miles Johns
1196,UFC Fight Night: Ribas vs. Namajunas,2024-03-23T23:00Z,Jarno Errens,Steven Nguyen,Jarno Errens
1196,UFC Fight Night: Ribas vs. Namajunas,2024-03-23T23:00Z,Montserrat Rendon,Daria Zhelezniakova,Daria Zhelezniakova
1196,UFC Fight Night: Ribas vs. Namajunas,2024-03-23T23:00Z,Igor Severino,Andre Lima,Andre Lima
1196,UFC Fight Night: Ribas vs. Namajunas,2024-03-23T23:00Z,Mohammed Usman,Mick Parkin,Mick Parkin
1197,UFC 301: Pantoja vs. Erceg,2024-05-04T22:00Z,Alexandre Pantoja,Steve Erceg,Alexandre Pantoja
1197,UFC 301: Pantoja vs. Erceg,2024-05-04T22:00Z,Jose Aldo,Jonathan Martinez,Jose Aldo
1197,UFC 301: Pantoja vs. Erceg,2024-05-04T22:00Z,Anthony Smith,Vitor Petrino,Anthony Smith
1197,UFC 301: Pantoja vs. Erceg,2024-05-04T22:00Z,Michel Pereira,Ihor Potieria,Michel Pereira
1197,UFC 301: Pantoja vs. Erceg,2024-05-04T22:00Z,Paul Craig,Caio Borralho,Caio Borralho
1197,UFC 301: Pantoja vs. Erceg,2024-05-04T22:00Z,Jack Shore,Joanderson Brito,Joanderson Brito
1197,UFC 301: Pantoja vs. Erceg,2024-05-04T22:00Z,Karolina Kowalkiewicz,Iasmin Lucindo,Iasmin Lucindo
1197,UFC 301: Pantoja vs. Erceg,2024-05-04T22:00Z,Elves Brener,Myktybek Orolbai,Myktybek Orolbai
1197,UFC 301: Pantoja vs. Erceg,2024-05-04T22:00Z,Joaquim Silva,Drakkar Klose,Drakkar Klose
1197,UFC 301: Pantoja vs. Erceg,2024-05-04T22:00Z,Mauricio Ruffy,Jamie Mullarkey,Mauricio Ruffy
1197,UFC 301: Pantoja vs. Erceg,2024-05-04T22:00Z,Dione Barbosa,Ernesta Kareckaite,Dione Barbosa
1197,UFC 301: Pantoja vs. Erceg,2024-05-04T22:00Z,Ismael Bonfim,Vinc Pichel,Ismael Bonfim
1197,UFC 301: Pantoja vs. Erceg,2024-05-04T22:00Z,Alessandro Costa,Kevin Borjas,Alessandro Costa
1198,UFC Fight Night: Nicolau vs. Perez,2024-04-27T20:00Z,Matheus Nicolau,Alex Perez,Alex Perez
1198,UFC Fight Night: Nicolau vs. Perez,2024-04-27T20:00Z,Ryan Spann,Bogdan Guskov,Bogdan Guskov
1198,UFC Fight Night: Nicolau vs. Perez,2024-04-27T20:00Z,Ariane da Silva,Karine Silva,Karine Silva
1198,UFC Fight Night: Nicolau vs. Perez,2024-04-27T20:00Z,Austen Lane,Jhonata Diniz,Jhonata Diniz
1198,UFC Fight Night: Nicolau vs. Perez,2024-04-27T20:00Z,Jonathan Pearce,David Onama,David Onama
1198,UFC Fight Night: Nicolau vs. Perez,2024-04-27T20:00Z,Tim Means,Uros Medic,Uros Medic
1198,UFC Fight Night: Nicolau vs. Perez,2024-04-27T20:00Z,Rani Yahya,Victor Henry,Victor Henry
1198,UFC Fight Night: Nicolau vs. Perez,2024-04-27T20:00Z,Austin Hubbard,Michal Figlak,Austin Hubbard
1198,UFC Fight Night: Nicolau vs. Perez,2024-04-27T20:00Z,Don'Tale Mayes,Caio Machado,Don'Tale Mayes
1198,UFC Fight Night: Nicolau vs. Perez,2024-04-27T20:00Z,Marnic Mann,Ketlen Souza,Ketlen Souza
1198,UFC Fight Night: Nicolau vs. Perez,2024-04-27T20:00Z,James Llontop,Chris Padilla,Chris Padilla
1198,UFC Fight Night: Nicolau vs. Perez,2024-04-27T20:00Z,Ivana Petrovic,Liang Na,Ivana Petrovic
1198,UFC Fight Night: Nicolau vs. Perez,2024-04-27T20:00Z,Gabriel Benitez, Maheshate, Maheshate
1199,UFC Fight Night: Lewis vs. Nascimento,2024-05-11T20:00Z,Derrick Lewis,Rodrigo Nascimento,Derrick Lewis
1199,UFC Fight Night: Lewis vs. Nascimento,2024-05-11T20:00Z,Joaquin Buckley,Nursulton Ruziboev,Joaquin Buckley
1199,UFC Fight Night: Lewis vs. Nascimento,2024-05-11T20:00Z,Alonzo Menifield,Carlos Ulberg,Carlos Ulberg
1199,UFC Fight Night: Lewis vs. Nascimento,2024-05-11T20:00Z,Diego Ferreira,Mateusz Rebecki,Diego Ferreira
1199,UFC Fight Night: Lewis vs. Nascimento,2024-05-11T20:00Z,Alex Caceres,Sean Woodson,Sean Woodson
1199,UFC Fight Night: Lewis vs. Nascimento,2024-05-11T20:00Z,Waldo Cortes-Acosta,Robelis Despaigne,Waldo Cortes-Acosta
1199,UFC Fight Night: Lewis vs. Nascimento,2024-05-11T20:00Z,Chase Hooper,Viacheslav Borshchev,Chase Hooper
1199,UFC Fight Night: Lewis vs. Nascimento,2024-05-11T20:00Z,Terrance McKinney,Esteban Ribovics,Esteban Ribovics
1199,UFC Fight Night: Lewis vs. Nascimento,2024-05-11T20:00Z,Tabatha Ricci,Tecia Pennington,Tabatha Ricci
1199,UFC Fight Night: Lewis vs. Nascimento,2024-05-11T20:00Z,Billy Ray Goff,Trey Waters,Trey Waters
1199,UFC Fight Night: Lewis vs. Nascimento,2024-05-11T20:00Z,Charles Johnson,Jake Hadley,Charles Johnson
1199,UFC Fight Night: Lewis vs. Nascimento,2024-05-11T20:00Z,JJ Aldrich,Veronica Hardy,Veronica Hardy
1200,UFC Fight Night: Whittaker vs. Aliskerov,2024-06-22T16:00Z,Robert Whittaker,Ikram Aliskerov,Draw
1200,UFC Fight Night: Whittaker vs. Aliskerov,2024-06-22T16:00Z,Sergei Pavlovich,Alexander Volkov,Draw
1200,UFC Fight Night: Whittaker vs. Aliskerov,2024-06-22T16:00Z,Kelvin Gastelum,Daniel Rodriguez,Draw
1200,UFC Fight Night: Whittaker vs. Aliskerov,2024-06-22T16:00Z,Muhammad Naimov,Melsik Baghdasaryan,Draw
1200,UFC Fight Night: Whittaker vs. Aliskerov,2024-06-22T16:00Z,Johnny Walker,Volkan Oezdemir,Draw
1200,UFC Fight Night: Whittaker vs. Aliskerov,2024-06-22T16:00Z,Shara Magomedov,Joilton Lutterbach,Draw
1200,UFC Fight Night: Whittaker vs. Aliskerov,2024-06-22T16:00Z,Nasrat Haqparast,Jared Gordon,Draw
1200,UFC Fight Night: Whittaker vs. Aliskerov,2024-06-22T16:00Z,Rinat Fakhretdinov,Nicolas Dalby,Draw
1200,UFC Fight Night: Whittaker vs. Aliskerov,2024-06-22T16:00Z,Kyung Ho Kang,Muin Gafurov,Draw
1200,UFC Fight Night: Whittaker vs. Aliskerov,2024-06-22T16:00Z,Magomed Gadzhiyasulov,Brendson Ribeiro,Draw
1200,UFC Fight Night: Whittaker vs. Aliskerov,2024-06-22T16:00Z,Abu Azaitar,Denis Tiuliulin,Draw
1200,UFC Fight Night: Whittaker vs. Aliskerov,2024-06-22T16:00Z,Xiao Long,ChangHo Lee,Draw
1201,UFC 303: McGregor vs. Chandler,2024-06-29T22:00Z,Conor McGregor,Michael Chandler,Draw
1201,UFC 303: McGregor vs. Chandler,2024-06-29T22:00Z,Jamahal Hill,Carlos Ulberg,Draw
1201,UFC 303: McGregor vs. Chandler,2024-06-29T22:00Z,Mayra Bueno Silva,Macy Chiasson,Draw
1201,UFC 303: McGregor vs. Chandler,2024-06-29T22:00Z,Joe Pyfer,Marc-Andre Barriault,Draw
1201,UFC 303: McGregor vs. Chandler,2024-06-29T22:00Z,Cub Swanson,Andre Fili,Draw
1201,UFC 303: McGregor vs. Chandler,2024-06-29T22:00Z,Charles Jourdain,Jean Silva,Draw
1201,UFC 303: McGregor vs. Chandler,2024-06-29T22:00Z,Payton Talbott,Yanis Ghemmouri,Draw
1201,UFC 303: McGregor vs. Chandler,2024-06-29T22:00Z,Michelle Waterson-Gomez,Gillian Robertson,Draw
1201,UFC 303: McGregor vs. Chandler,2024-06-29T22:00Z,Rei Tsuruya,Carlos Hernandez,Draw
1201,UFC 303: McGregor vs. Chandler,2024-06-29T22:00Z,Ian Machado Garry,Michael Page,Draw
1201,UFC 303: McGregor vs. Chandler,2024-06-29T22:00Z,Andrei Arlovski,Martin Buday,Draw
1201,UFC 303: McGregor vs. Chandler,2024-06-29T22:00Z,Ricky Simon,Vinicius Oliveira,Draw
1202,UFC Fight Night: Sandhagen vs. Nurmagomedov,2024-08-03T22:00Z,Cory Sandhagen,Umar Nurmagomedov,Draw
1202,UFC Fight Night: Sandhagen vs. Nurmagomedov,2024-08-03T22:00Z,Vicente Luque,Nick Diaz,Draw
1202,UFC Fight Night: Sandhagen vs. Nurmagomedov,2024-08-03T22:00Z,Marlon Vera,Deiveson Figueiredo,Draw
1202,UFC Fight Night: Sandhagen vs. Nurmagomedov,2024-08-03T22:00Z,Mackenzie Dern,Loopy Godinez,Draw
1202,UFC Fight Night: Sandhagen vs. Nurmagomedov,2024-08-03T22:00Z,Tony Ferguson,Michael Chiesa,Draw
1203,UFC Fight Night: Barboza vs. Murphy,2024-05-18T20:00Z,Edson Barboza,Lerone Murphy,Lerone Murphy
1203,UFC Fight Night: Barboza vs. Murphy,2024-05-18T20:00Z,Khaos Williams,Carlston Harris,Khaos Williams
1203,UFC Fight Night: Barboza vs. Murphy,2024-05-18T20:00Z,Themba Gorimbo,Ramiz Brahimaj,Themba Gorimbo
1203,UFC Fight Night: Barboza vs. Murphy,2024-05-18T20:00Z,Adrian Yanez,Vinicius Salvador,Adrian Yanez
1203,UFC Fight Night: Barboza vs. Murphy,2024-05-18T20:00Z,Luana Pinheiro,Angela Hill,Angela Hill
1203,UFC Fight Night: Barboza vs. Murphy,2024-05-18T20:00Z,Victor Martinez,Tom Nolan,Tom Nolan
1203,UFC Fight Night: Barboza vs. Murphy,2024-05-18T20:00Z,Oumar Sy,Tuco Tokkos,Oumar Sy
1203,UFC Fight Night: Barboza vs. Murphy,2024-05-18T20:00Z,Tamires Vidal,Melissa Gatto,Melissa Gatto
1203,UFC Fight Night: Barboza vs. Murphy,2024-05-18T20:00Z,Abus Magomedov,Warlley Alves,Abus Magomedov
1203,UFC Fight Night: Barboza vs. Murphy,2024-05-18T20:00Z,Piera Rodriguez,Ariane Carnelossi,Ariane Carnelossi
1203,UFC Fight Night: Barboza vs. Murphy,2024-05-18T20:00Z, Alatengheili,Kleydson Rodrigues, Alatengheili
1203,UFC Fight Night: Barboza vs. Murphy,2024-05-18T20:00Z,Vanessa Demopoulos,Emily Ducote,Vanessa Demopoulos
1204,UFC 302: Makhachev vs. Poirier,2024-06-01T22:00Z,Islam Makhachev,Dustin Poirier,Islam Makhachev
1204,UFC 302: Makhachev vs. Poirier,2024-06-01T22:00Z,Sean Strickland,Paulo Costa,Sean Strickland
1204,UFC 302: Makhachev vs. Poirier,2024-06-01T22:00Z,Kevin Holland,Michal Oleksiejczuk,Kevin Holland
1204,UFC 302: Makhachev vs. Poirier,2024-06-01T22:00Z,Niko Price,Alex Morono,Niko Price
1204,UFC 302: Makhachev vs. Poirier,2024-06-01T22:00Z,Randy Brown,Elizeu Zaleski dos Santos,Randy Brown
1204,UFC 302: Makhachev vs. Poirier,2024-06-01T22:00Z,Cesar Almeida,Roman Kopylov,Roman Kopylov
1204,UFC 302: Makhachev vs. Poirier,2024-06-01T22:00Z,Jailton Almeida,Alexandr Romanov,Jailton Almeida
1204,UFC 302: Makhachev vs. Poirier,2024-06-01T22:00Z,Grant Dawson,Joe Solecki,Grant Dawson
1204,UFC 302: Makhachev vs. Poirier,2024-06-01T22:00Z,Phil Rowe,Jake Matthews,Jake Matthews
1204,UFC 302: Makhachev vs. Poirier,2024-06-01T22:00Z,Mickey Gall,Bassil Hafez,Bassil Hafez
1204,UFC 302: Makhachev vs. Poirier,2024-06-01T22:00Z,Ailin Perez,Joselyne Edwards,Ailin Perez
1204,UFC 302: Makhachev vs. Poirier,2024-06-01T22:00Z,Mitch Raposo,Andre Lima,Andre Lima
1205,Road to UFC 3.1 + 3.2,2024-05-18T10:00Z,Xie Bin, Yibugele,Xie Bin
1205,Road to UFC 3.1 + 3.2,2024-05-18T10:00Z,Shi Ming,YeDam Seo,Shi Ming
1205,Road to UFC 3.1 + 3.2,2024-05-18T10:00Z,Masuto Kawana,YoungJae Song,Masuto Kawana
1205,Road to UFC 3.1 + 3.2,2024-05-18T10:00Z,Priya Sharma,Dong Huaxiang,Dong Huaxiang
1205,Road to UFC 3.1 + 3.2,2024-05-18T10:00Z,Wang Cong,Paula Luna,Wang Cong
1205,Road to UFC 3.1 + 3.2,2024-05-18T10:00Z,Zhu Kangjie,Tatsuya Ando,Zhu Kangjie
1205,Road to UFC 3.1 + 3.2,2024-05-18T10:00Z,Shin Haraguchi,JunYoung Hong,Shin Haraguchi
1205,Road to UFC 3.1 + 3.2,2024-05-18T10:00Z,Feng Xiaocan,Kiran Singh,Feng Xiaocan
1205,Road to UFC 3.1 + 3.2,2024-05-18T10:00Z,Bahatebole Batebolati,HanSeul Kim,Bahatebole Batebolati
1206,Road to UFC 3.3 + 3.4,2024-05-19T10:00Z,Baergeng Jieleyisi,Li Yunfeng,Baergeng Jieleyisi
1206,Road to UFC 3.3 + 3.4,2024-05-19T10:00Z,Kiru Singh Sahota,Yin Shuai,Kiru Singh Sahota
1206,Road to UFC 3.3 + 3.4,2024-05-19T10:00Z,KyuSung Kim,Tokitaka Nakanishi,Tokitaka Nakanishi
1206,Road to UFC 3.3 + 3.4,2024-05-19T10:00Z,Yan Qihui,Lisa Kyriacou,Yan Qihui
1206,Road to UFC 3.3 + 3.4,2024-05-19T10:00Z,Daermisi Zhawupasi,Ren Ozaki,Daermisi Zhawupasi
1206,Road to UFC 3.3 + 3.4,2024-05-19T10:00Z,John Dave Almanza,Angad Bisht,Angad Bisht
1206,Road to UFC 3.3 + 3.4,2024-05-19T10:00Z,SuYoung You,Shohei Nose,SuYoung You
1206,Road to UFC 3.3 + 3.4,2024-05-19T10:00Z, Jiniushiyue,DongHun Choi,DongHun Choi
1206,Road to UFC 3.3 + 3.4,2024-05-19T10:00Z,WonBin Ki,Tatsuya Saika,WonBin Ki
1207,UFC Fight Night: Cannonier vs. Imavov,2024-06-08T21:00Z,Jared Cannonier,Nassourdine Imavov,Nassourdine Imavov
1207,UFC Fight Night: Cannonier vs. Imavov,2024-06-08T21:00Z,Dominick Reyes,Dustin Jacoby,Dominick Reyes
1207,UFC Fight Night: Cannonier vs. Imavov,2024-06-08T21:00Z,Raul Rosas Jr.,Ricky Turcios,Raul Rosas Jr.
1207,UFC Fight Night: Cannonier vs. Imavov,2024-06-08T21:00Z,Brunno Ferreira,Dustin Stoltzfus,Brunno Ferreira
1207,UFC Fight Night: Cannonier vs. Imavov,2024-06-08T21:00Z,Julian Marquez,Zach Reese,Zach Reese
1207,UFC Fight Night: Cannonier vs. Imavov,2024-06-08T21:00Z,Miguel Baeza,Punahele Soriano,Punahele Soriano
1207,UFC Fight Night: Cannonier vs. Imavov,2024-06-08T21:00Z,Thiago Moises,Ludovit Klein,Ludovit Klein
1207,UFC Fight Night: Cannonier vs. Imavov,2024-06-08T21:00Z,Charles Radtke,Carlos Prates,Carlos Prates
1207,UFC Fight Night: Cannonier vs. Imavov,2024-06-08T21:00Z,Brad Katona,Jesse Butler,Brad Katona
1207,UFC Fight Night: Cannonier vs. Imavov,2024-06-08T21:00Z,Andrea Lee,Montana De La Rosa,Montana De La Rosa
1207,UFC Fight Night: Cannonier vs. Imavov,2024-06-08T21:00Z,John Castaneda,Daniel Marcos,Daniel Marcos
1207,UFC Fight Night: Cannonier vs. Imavov,2024-06-08T21:00Z,Eduarda Moura,Denise Gomes,Denise Gomes
1207,UFC Fight Night: Cannonier vs. Imavov,2024-06-08T21:00Z,Cody Stamann,Taylor Lapilus,Taylor Lapilus
1207,UFC Fight Night: Cannonier vs. Imavov,2024-06-08T21:00Z,Rayanne dos Santos,Puja Tomar,Puja Tomar
1208,UFC 304: Edwards vs. Muhammad 2,2024-07-27T22:00Z,Leon Edwards,Belal Muhammad,Draw
1208,UFC 304: Edwards vs. Muhammad 2,2024-07-27T22:00Z,Tom Aspinall,Curtis Blaydes,Draw
1208,UFC 304: Edwards vs. Muhammad 2,2024-07-27T22:00Z,Arnold Allen,Giga Chikadze,Draw
1208,UFC 304: Edwards vs. Muhammad 2,2024-07-27T22:00Z,Muhammad Mokaev,Manel Kape,Draw
1208,UFC 304: Edwards vs. Muhammad 2,2024-07-27T22:00Z,Bobby Green,Paddy Pimblett,Draw
1208,UFC 304: Edwards vs. Muhammad 2,2024-07-27T22:00Z,Molly McCann,Bruna Brasil,Draw
1208,UFC 304: Edwards vs. Muhammad 2,2024-07-27T22:00Z,Caolan Loughran,Ramon Taveras,Draw
1208,UFC 304: Edwards vs. Muhammad 2,2024-07-27T22:00Z,Shauna Bannon,Ravena Oliveira,Draw
1208,UFC 304: Edwards vs. Muhammad 2,2024-07-27T22:00Z,Nathaniel Wood,Daniel Pineda,Draw
1208,UFC 304: Edwards vs. Muhammad 2,2024-07-27T22:00Z,Mick Parkin,Lukasz Brzeski,Draw
1208,UFC 304: Edwards vs. Muhammad 2,2024-07-27T22:00Z,Oban Elliott,Preston Parsons,Draw
1208,UFC 304: Edwards vs. Muhammad 2,2024-07-27T22:00Z,Christian Leroy Duncan,Robert Bryczek,Draw
1208,UFC 304: Edwards vs. Muhammad 2,2024-07-27T22:00Z,Modestas Bukauskas,Marcin Prachnio,Draw
1208,UFC 304: Edwards vs. Muhammad 2,2024-07-27T22:00Z,Sam Patterson,Kiefer Crosbie,Draw
1210,UFC Fight Night: Perez vs. Taira,2024-06-15T23:00Z,Alex Perez,Tatsuro Taira,Draw
1210,UFC Fight Night: Perez vs. Taira,2024-06-15T23:00Z,Timmy Cuamba,Lucas Almeida,Draw
1210,UFC Fight Night: Perez vs. Taira,2024-06-15T23:00Z,Douglas Silva de Andrade,Miles Johns,Draw
1210,UFC Fight Night: Perez vs. Taira,2024-06-15T23:00Z,Asu Almabayev,Jose Johnson,Draw
1210,UFC Fight Night: Perez vs. Taira,2024-06-15T23:00Z,Brady Hiestand,Garrett Armfield,Draw
1210,UFC Fight Night: Perez vs. Taira,2024-06-15T23:00Z,Tagir Ulanbekov,Joshua Van,Draw
1210,UFC Fight Night: Perez vs. Taira,2024-06-15T23:00Z,Jimmy Flick,Nate Maness,Draw
1210,UFC Fight Night: Perez vs. Taira,2024-06-15T23:00Z,Josh Quinlan,Adam Fugitt,Draw
1210,UFC Fight Night: Perez vs. Taira,2024-06-15T23:00Z,Carli Judice,Gabriella Fernandes,Draw
1210,UFC Fight Night: Perez vs. Taira,2024-06-15T23:00Z,Jeka Saragih,Westin Wilson,Draw
1210,UFC Fight Night: Perez vs. Taira,2024-06-15T23:00Z,Josefine Knutsson,Julia Polastri,Draw
1210,UFC Fight Night: Perez vs. Taira,2024-06-15T23:00Z,Melquizael Costa,Shayilan Nuerdanbieke,Draw
1211,UFC Fight Night,2024-07-20T22:00Z,Brad Tavares,JunYong Park,Draw
1211,UFC Fight Night,2024-07-20T22:00Z,JeongYeong Lee,Hyder Amil,Draw
1211,UFC Fight Night,2024-07-20T22:00Z,Dooho Choi,Bill Algeo,Draw
1211,UFC Fight Night,2024-07-20T22:00Z,Steve Garcia,SeungWoo Choi,Draw
1211,UFC Fight Night,2024-07-20T22:00Z,Tracy Cortez,Miranda Maverick,Draw
1212,UFC Fight Night: Barber vs. Namajunas,2024-07-13T22:00Z,Maycee Barber,Rose Namajunas,Draw
1212,UFC Fight Night: Barber vs. Namajunas,2024-07-13T22:00Z,Mike Malott,Gilbert Urbina,Draw
1212,UFC Fight Night: Barber vs. Namajunas,2024-07-13T22:00Z,Santiago Ponzinibbio,Muslim Salikhov,Draw
1212,UFC Fight Night: Barber vs. Namajunas,2024-07-13T22:00Z,Viviane Araujo,Jasmine Jasudavicius,Draw
